          	     	Total   	Interval 	Highest	Hi Time  	Lowest 	Lo Time  
Date      	Time 	(counts)	(minutes)	(cpm)  	(seconds)	(cpm)  	(seconds)
2023/08/10	12:45	32      	1        	50     	3        	20     	52       	
2023/08/10	12:46	44      	1        	64     	26       	28     	3        	
2023/08/10	12:47	33      	1        	38     	6        	30     	43       	
2023/08/10	12:48	38      	1        	46     	59       	26     	29       	
2023/08/10	12:49	40      	1        	54     	8        	34     	55       	
2023/08/10	12:50	49      	1        	54     	45       	30     	8        	
2023/08/10	12:51	38      	1        	56     	9        	32     	40       	
2023/08/10	12:52	28      	1        	44     	14       	16     	50       	
2023/08/10	12:53	33      	1        	48     	9        	20     	39       	
2023/08/10	12:54	42      	1        	52     	58       	26     	3        	
2023/08/10	12:55	53      	1        	72     	38       	40     	12       	
2023/08/10	12:56	32      	1        	48     	0        	24     	56       	
2023/08/10	12:57	36      	1        	50     	24       	26     	0        	
2023/08/10	12:58	39      	1        	52     	39       	28     	0        	
2023/08/10	12:59	45      	1        	60     	38       	22     	8        	
2023/08/10	13:00	35      	1        	48     	0        	30     	13       	
2023/08/10	13:01	43      	1        	64     	47       	26     	18       	
2023/08/10	13:02	46      	1        	58     	46       	24     	15       	
2023/08/10	13:03	36      	1        	52     	2        	32     	42       	
2023/08/10	13:04	44      	1        	48     	59       	28     	0        	
2023/08/10	13:05	38      	1        	58     	3        	32     	58       	
2023/08/10	13:06	34      	1        	46     	39       	28     	50       	
2023/08/10	13:07	44      	1        	48     	39       	24     	7        	
2023/08/10	13:08	45      	1        	54     	43       	36     	56       	
2023/08/10	13:09	46      	1        	54     	53       	28     	38       	
2023/08/10	13:10	37      	1        	52     	1        	22     	24       	
2023/08/10	13:11	34      	1        	52     	19       	22     	55       	
2023/08/10	13:12	38      	1        	42     	32       	26     	0        	
2023/08/10	13:13	42      	1        	52     	57       	32     	28       	
2023/08/10	13:14	32      	1        	44     	0        	24     	24       	
2023/08/10	13:15	42      	1        	54     	11       	24     	50       	
2023/08/10	13:16	28      	1        	40     	58       	12     	35       	
2023/08/10	13:17	43      	1        	56     	59       	30     	27       	
2023/08/10	13:18	36      	1        	56     	0        	34     	24       	
2023/08/10	13:19	36      	1        	44     	35       	28     	53       	
2023/08/10	13:20	37      	1        	46     	29       	28     	59       	
2023/08/10	13:21	36      	1        	50     	29       	26     	59       	
2023/08/10	13:22	31      	1        	36     	38       	24     	0        	
2023/08/10	13:23	42      	1        	56     	34       	30     	2        	
2023/08/10	13:24	35      	1        	46     	17       	32     	7        	
2023/08/10	13:25	39      	1        	52     	44       	18     	17       	
2023/08/10	13:26	39      	1        	54     	26       	28     	14       	
2023/08/10	13:27	38      	1        	46     	34       	30     	0        	
2023/08/10	13:28	32      	1        	38     	58       	22     	25       	
2023/08/10	13:29	35      	1        	46     	16       	22     	46       	
2023/08/10	13:30	40      	1        	46     	35       	32     	0        	
2023/08/10	13:31	41      	1        	50     	17       	32     	53       	
2023/08/10	13:32	30      	1        	38     	2        	18     	39       	
2023/08/10	13:33	37      	1        	50     	31       	28     	59       	
2023/08/10	13:34	48      	1        	56     	59       	26     	0        	
2023/08/10	13:35	46      	1        	60     	8        	40     	54       	
2023/08/10	13:36	46      	1        	64     	40       	34     	3        	
2023/08/10	13:37	42      	1        	52     	24       	28     	9        	
2023/08/10	13:38	34      	1        	44     	10       	32     	23       	
2023/08/10	13:39	26      	1        	38     	45       	18     	16       	
2023/08/10	13:40	42      	1        	48     	48       	22     	12       	
2023/08/10	13:41	42      	1        	56     	27       	32     	46       	
2023/08/10	13:42	36      	1        	42     	44       	28     	28       	
2023/08/10	13:43	36      	1        	44     	3        	32     	36       	
2023/08/10	13:44	34      	1        	40     	11       	28     	29       	
2023/08/10	13:45	28      	1        	46     	19       	24     	53       	
2023/08/10	13:46	27      	1        	32     	57       	12     	11       	
2023/08/10	13:47	36      	1        	44     	22       	32     	59       	
2023/08/10	13:48	37      	1        	44     	56       	26     	42       	
2023/08/10	13:49	36      	1        	50     	43       	26     	27       	
2023/08/10	13:50	48      	1        	48     	20       	36     	13       	
2023/08/10	13:51	44      	1        	58     	45       	42     	15       	
2023/08/10	13:52	33      	1        	42     	0        	20     	15       	
2023/08/10	13:53	44      	1        	54     	15       	18     	44       	
2023/08/10	13:54	33      	1        	56     	6        	26     	24       	
2023/08/10	13:55	36      	1        	42     	17       	28     	49       	
2023/08/10	13:56	32      	1        	44     	6        	22     	51       	
2023/08/10	13:57	37      	1        	52     	45       	24     	8        	
2023/08/10	13:58	34      	1        	42     	0        	28     	15       	
2023/08/10	13:59	35      	1        	40     	27       	30     	3        	
2023/08/10	14:00	43      	1        	52     	26       	28     	54       	
2023/08/10	14:01	26      	1        	42     	5        	20     	47       	
2023/08/10	14:02	42      	1        	48     	59       	26     	0        	
2023/08/10	14:03	48      	1        	68     	14       	40     	40       	
2023/08/10	14:04	37      	1        	42     	0        	28     	15       	
